"label_no","genus","species","sex","year","month","day","country","county","city_town_village","specific_location","HW_mm","intertegular_distance_mm","FW_length_mm","tibia_length_mm","family","ecology","Source","interocular_distance_mm","location_string","latitude","longitude","full_name","mean_preflight_temp","sd_preflight_temp","max_preflight_monthly_mean","max_preflight_temp"
"IGproject0805","Megachile","centuncularis","male",1950,7,8,"England","Dorset","Weymouth","Two Mile Coppice",3.151,2.368,7.041,2.027,"Megachilidae","cavity nester","OUMNH",NA,"Two Mile Coppice, Weymouth, Dorset, England",50.6386572,-2.4610685,"Megachile centuncularis",17.0002261017198,1.19362763319427,17.843133743142,22.7510828497555
"IGproject0806","Megachile","centuncularis","female",1948,9,NA,"England","Devon","Plymouth","",3.741,3.055,8.564,2.364,"Megachilidae","cavity nester","OUMNH",NA,"Plymouth, Devon, England",50.4323453,-3.7065512,"Megachile centuncularis",16.3279376994962,2.30740972479795,18.7894181513986,24.0508664557949
"IGproject0807","Megachile","centuncularis","male",1942,7,1,"England","Leicestershire","Woodhouse Eaves","",3.221,2.428,7.274,2.027,"Megachilidae","cavity nester","OUMNH",NA,"Woodhouse Eaves, Leicestershire, England",52.7244478,-1.2170181,"Megachile centuncularis",15.4493103444593,1.59096681355512,17.2678523215985,23.1073681872216
"IGproject0808","Megachile","centuncularis","male",1941,8,10,"England","Dorset","Weymouth","Radipole Lake",3.025,2.231,6.826,1.882,"Megachilidae","cavity nester","OUMNH",NA,"Radipole Lake, Weymouth, Dorset, England",50.6222916,-2.4616947,"Megachile centuncularis",16.0915707067646,0.623928505026712,16.5170467337831,20.8067508607866
"IGproject0809","Colletes","succintus","male",1928,8,30,"England","Cornwall","Lizard","Goonhilly Downs",3.191,2.545,7.692,1.959,"Colletidae","excavator","OUMNH",NA,"Goonhilly Downs, Lizard, Cornwall, England",50.05001835,-5.200067979,"Colletes succintus",14.5726206023609,1.49697591965943,15.5114410674696,18.1830937730886
"IGproject0810","Colletes","succintus","female",1927,8,17,"England","Dorset","Warmwell","Warmwell Heath",3.233,2.595,7.972,2.106,"Colletidae","excavator","OUMNH",NA,"Warmwell Heath, Warmwell, Dorset, England",50.68094,-2.35113,"Colletes succintus",16.336892705894,0.690514764679793,16.8631365456169,21.3256806447586
"IGproject0811","Colletes","succintus","female",1927,8,28,"England","Dorset","Warmwell","",3.401,2.844,8.597,2.284,"Colletidae","excavator","OUMNH",NA,"Warmwell, Dorset, England",50.6749172,-2.3553494,"Colletes succintus",16.3413086751472,0.669483160292149,16.8461946293679,21.2379923835095
"IGproject0812","Colletes","succintus","male",1927,6,17,"England","Dorset","Warmwell","Warmwell Heath",2.886,2.221,6.51,1.77,"Colletidae","excavator","OUMNH",NA,"Warmwell Heath, Warmwell, Dorset, England",50.68094,-2.35113,"Colletes succintus",16.336892705894,0.690514764679793,16.8631365456169,21.3256806447586
"IGproject0813","Colletes","succintus","female",1927,8,15,"England","Dorset","Warmwell","Warmwell Heath",3.251,2.718,8.175,2.133,"Colletidae","excavator","OUMNH",NA,"Warmwell Heath, Warmwell, Dorset, England",50.68094,-2.35113,"Colletes succintus",16.336892705894,0.690514764679793,16.8631365456169,21.3256806447586
"IGproject0814","Colletes","succintus","female",1927,8,15,"England","Dorset","Warmwell","Warmwell Heath",3.197,2.517,8.089,2.178,"Colletidae","excavator","OUMNH",NA,"Warmwell Heath, Warmwell, Dorset, England",50.68094,-2.35113,"Colletes succintus",16.336892705894,0.690514764679793,16.8631365456169,21.3256806447586
"IGproject0815","Colletes","succintus","male",1928,8,30,"England","Cornwall","Lizard","Goonhilly Downs",3,2.256,7.199,1.86,"Colletidae","excavator","OUMNH",NA,"Goonhilly Downs, Lizard, Cornwall, England",50.05001835,-5.200067979,"Colletes succintus",14.5726206023609,1.49697591965943,15.5114410674696,18.1830937730886
"IGproject0816","Anthidium","manicatum","male",1983,7,6,"England","Cornwall","Goonvrea","",4.543,3.888,11.622,3.789,"Megachilidae","cavity nester","BENHS",NA,"Goonvrea, Cornwall, England",50.3027624,-5.2177565,"Anthidium manicatum",15.1570034136742,0.848665730170666,15.8295536565569,18.9013824081901
"IGproject0817","Anthidium","manicatum","female",1914,6,28,"England","Kent","Gravesend","",4.215,3.6,9.373,2.689,"Megachilidae","cavity nester","BENHS",NA,"Gravesend, Kent, England",51.4424747,0.3694468,"Anthidium manicatum",15.3763165376388,0.439021939502235,15.8661932339292,20.6204525943866
"IGproject0818","Anthidium","manicatum","male",1891,7,NA,"England","Hampshire","Andover","",4.496,3.968,11.807,3.721,"Megachilidae","cavity nester","BENHS",NA,"Andover, Hampshire, England",51.2078275,-1.479355,"Anthidium manicatum",14.7770574471141,0.698937349058435,15.2719255091006,19.8855086601048
"IGproject0819","Anthidium","manicatum","male",1891,7,NA,"England","Hampshire","Andover","",4.464,3.787,11.257,3.441,"Megachilidae","cavity nester","BENHS",NA,"Andover, Hampshire, England",51.2078275,-1.479355,"Anthidium manicatum",14.7770574471141,0.698937349058435,15.2719255091006,19.8855086601048
"IGproject0820","Anthidium","manicatum","male",1891,7,NA,"England","Hampshire","Andover","",4.694,3.887,11.758,3.787,"Megachilidae","cavity nester","BENHS",NA,"Andover, Hampshire, England",51.2078275,-1.479355,"Anthidium manicatum",14.7770574471141,0.698937349058435,15.2719255091006,19.8855086601048
"IGproject0821","Anthidium","manicatum","male",1912,7,14,"England","Kent","","Pegwell Bay",3.997,3.273,9.588,3.055,"Megachilidae","cavity nester","BENHS",NA,"Pegwell Bay, Kent, England",51.322807,1.3785755,"Anthidium manicatum",17.4631936058621,2.45789011310234,19.1958583135271,23.9383182750485
"IGproject0822","Anthidium","manicatum","male",1914,7,12,"England","Kent","Chalk","",4.166,3.529,10.024,3.306,"Megachilidae","cavity nester","BENHS",NA,"Chalk, Kent, England",51.4321057,0.3993639,"Anthidium manicatum",15.2072947342255,0.479255881614883,15.7537673297031,20.4767660485519
"IGproject0823","Anthidium","manicatum","female",1915,7,29,"England","Kent","Chatham","",4.026,3.303,8.634,2.773,"Megachilidae","cavity nester","BENHS",NA,"Chatham, Kent, England",51.3731494,0.5502202,"Anthidium manicatum",16.7376058504445,1.22171684754812,17.5403108614409,22.377818744678
"IGproject0824","Anthidium","manicatum","female",1918,6,27,"England","Kent","Gravesend","",4.069,3.474,8.723,2.714,"Megachilidae","cavity nester","BENHS",NA,"Gravesend, Kent, England",51.4424747,0.3694468,"Anthidium manicatum",16.7241743967838,0.482177922273185,17.1206905483509,22.6155203241533
"IGproject0825","Anthidium","manicatum","female",1891,7,NA,"England","Hampshire","Andover","",4.229,3.55,9.497,3.036,"Megachilidae","cavity nester","BENHS",NA,"Andover, Hampshire, England",51.2078275,-1.479355,"Anthidium manicatum",14.7770574471141,0.698937349058435,15.2719255091006,19.8855086601048
"IGproject0826","Anthidium","manicatum","male",1931,6,21,"England","Greater London","London","Wood Green",4.37,3.75,10.64,3.299,"Megachilidae","cavity nester","BENHS",NA,"Wood Green, London, Greater London, England",51.5972054,-0.1099585,"Anthidium manicatum",16.8320292316231,0.481944171524747,17.3821079130746,22.0386608831767
"IGproject0827","Anthidium","manicatum","male",1906,7,26,"England","Surrey","Redhill","",4.636,3.992,11.75,3.966,"Megachilidae","cavity nester","BENHS",NA,"Redhill, Surrey, England",51.2404691,-0.1682816,"Anthidium manicatum",15.907344489898,1.72831558196424,17.8856613418733,23.1288814243664
"IGproject0828","Anthidium","manicatum","male",1918,7,7,"England","Kent","Higham","",4.439,3.737,10.933,3.537,"Megachilidae","cavity nester","BENHS",NA,"Higham, Kent, England",51.4310457,0.4709558,"Anthidium manicatum",16.5915302500039,0.366687544995678,16.8682424618366,22.1750726208195
"IGproject0829","Anthidium","manicatum","male",1912,7,21,"England","Kent","Gravesend","",4.319,3.748,10.358,3.432,"Megachilidae","cavity nester","BENHS",NA,"Gravesend, Kent, England",51.4424747,0.3694468,"Anthidium manicatum",18.1777193132173,2.32746440234223,19.6550228180434,25.7249869607438
"IGproject0830","Anthidium","manicatum","male",1914,6,28,"England","Kent","Gravesend","",4.419,3.715,10.531,3.487,"Megachilidae","cavity nester","BENHS",NA,"Gravesend, Kent, England",51.4424747,0.3694468,"Anthidium manicatum",15.3763165376388,0.439021939502235,15.8661932339292,20.6204525943866
"IGproject0831","Andrena","wilkella","male",1920,5,30,"England","Kent","Meopham","",3.012,1.953,7.276,2.192,"Andrenidae","excavator","BENHS",NA,"Meopham, Kent, England",51.360162,0.3639312,"Andrena wilkella",11.0759782079857,3.90313050335264,14.054053425524,19.752390350861
"IGproject0832","Andrena","wilkella","male",1920,5,24,"England","Kent","Meopham","",2.849,1.773,7.037,2.084,"Andrenidae","excavator","BENHS",NA,"Meopham, Kent, England",51.360162,0.3639312,"Andrena wilkella",11.0759782079857,3.90313050335264,14.054053425524,19.752390350861
"IGproject0833","Andrena","wilkella","male",1911,6,4,"England","Kent","Cobham","",3.038,1.944,7.395,2.2,"Andrenidae","excavator","BENHS",NA,"Cobham, Kent, England",51.3949326,0.4141599,"Andrena wilkella",11.3220027868211,3.80952292116874,15.2009848244479,19.886212258373
"IGproject0834","Andrena","wilkella","male",1979,6,14,"England","Hampshire","","Old Winchester Hill",2.793,1.627,7.037,1.99,"Andrenidae","excavator","BENHS",NA,"Old Winchester Hill, Hampshire, England",50.9808962,-1.0887924,"Andrena wilkella",10.3350411333181,3.63433615622484,13.3935573114332,18.075407815135
"IGproject0835","Andrena","wilkella","male",1979,6,26,"England","West Yorkshire","","Newmillerdam Country Park",2.979,1.874,7.539,2.067,"Andrenidae","excavator","BENHS",NA,"Newmillerdam Country Park, West Yorkshire, England",53.6311758,-1.4951474,"Andrena wilkella",10.3481450539238,3.72226563288151,13.4832039196952,17.834034278265
"IGproject0836","Andrena","wilkella","male",1911,6,4,"England","Kent","Cobham","",3.036,1.873,7.368,2.275,"Andrenidae","excavator","BENHS",NA,"Cobham, Kent, England",51.3949326,0.4141599,"Andrena wilkella",11.3220027868211,3.80952292116874,15.2009848244479,19.886212258373
"IGproject0837","Andrena","wilkella","female",1938,5,10,"England","Shropshire","","",3.174,2.066,7.62,2.4,"Andrenidae","excavator","BENHS",NA,"Shropshire, England",52.6523394,-2.6435641,"Andrena wilkella",11.3478109450058,2.22606462909802,13.4668401408307,18.5115961655486
"IGproject0838","Andrena","wilkella","male",1974,6,9,"England","Berkshire","Windsor","",2.866,1.791,7.393,2.08,"Andrenidae","excavator","BENHS",NA,"Windsor, Berkshire, England",51.4837886,-0.6040419,"Andrena wilkella",11.8752999699232,3.99993281509093,15.7416114201139,21.3415270077428
"IGproject0839","Andrena","wilkella","female",1918,6,2,"England","Kent","Wrotham","",3.468,2.285,8.035,2.66,"Andrenidae","excavator","BENHS",NA,"Wrotham, Kent, England",51.3104474,0.302978,"Andrena wilkella",11.0300251545514,5.77023781039144,15.7244638498483,21.4758381227632
"IGproject0840","Andrena","wilkella","female",1918,5,19,"England","Kent","Dartford","",3.518,2.279,8.173,2.701,"Andrenidae","excavator","BENHS",NA,"Dartford, Kent, England",51.4443059,0.21807,"Andrena wilkella",12.1452634799835,5.83157863844856,16.9468301563214,22.6165906092796
"IGproject0841","Colletes","succintus","male",1974,7,30,"England","Hampshire","","Woolme Forest",2.968,2.14,6.96,1.805,"Colletidae","excavator","BENHS",NA,"Woolme Forest, Hampshire, England",51.08585472,-0.865868539,"Colletes succintus",15.9061822331654,1.27373035390455,17.2267892074437,23.171269656052
"IGproject0842","Colletes","succintus","female",1999,8,30,"England","Bristol","Bristol","Troopers Hill",3.376,2.789,8.566,2.267,"Colletidae","excavator","BENHS",NA,"Troopers Hill, Bristol, Bristol, England",51.4561856,-2.5353019,"Colletes succintus",16.2309009463699,0.617482080094356,16.7617332914103,21.365711707757
"IGproject0843","Colletes","succintus","female",1971,8,29,"England","Surrey","Wisley","Wisley Common",3.222,2.718,8.192,2.102,"Colletidae","excavator","BENHS",NA,"Wisley Common, Wisley, Surrey, England",51.3176878,-0.4575655,"Colletes succintus",15.8732678915387,0.729465334268268,16.5145562557853,21.6978658785546
"IGproject0844","Colletes","succintus","female",1998,8,15,"England","Surrey","Chobham","Chobham Common",3.226,2.573,7.943,2.139,"Colletidae","excavator","BENHS",NA,"Chobham Common, Chobham, Surrey, England",51.3821634,-0.6073194,"Colletes succintus",17.3704752195406,2.44329877335381,19.8133959695185,24.8371769138468
"IGproject0845","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.029,3.416,9.722,3.099,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0846","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",3.832,3.36,8.892,2.784,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0847","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",3.934,3.422,9.344,2.952,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0848","Anthidium","manicatum","male",1977,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",3.984,3.269,9.057,2.905,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",18.4161729250414,0.786320679842471,19.3153327457055,25.6731871345893
"IGproject0849","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.06,3.464,9.684,3.035,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0850","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.286,3.685,10.926,3.532,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0851","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.205,3.642,10.616,3.234,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0852","Anthidium","manicatum","male",1977,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.187,3.628,10.606,3.338,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",18.4161729250414,0.786320679842471,19.3153327457055,25.6731871345893
"IGproject0853","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.43,3.838,11.153,3.685,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0854","Anthidium","manicatum","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.357,3.713,10.757,3.407,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0855","Anthidium","manicatum","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.276,3.709,9.905,3.108,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0856","Anthidium","manicatum","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",3.864,3.214,8.515,2.532,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0857","Anthidium","manicatum","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.136,3.616,9.635,2.842,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0858","Anthidium","manicatum","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",3.865,3.252,8.609,2.605,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0859","Anthidium","manicatum","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",3.997,3.331,9.136,2.648,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject0860","Anthidium","manicatum","female",1977,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.298,3.647,9.877,2.919,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",18.4161729250414,0.786320679842471,19.3153327457055,25.6731871345893
"IGproject0861","Anthidium","manicatum","female",1977,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.056,3.421,9.188,2.886,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",18.4161729250414,0.786320679842471,19.3153327457055,25.6731871345893
"IGproject0862","Anthidium","manicatum","female",1977,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",4.037,3.385,8.857,2.872,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",18.4161729250414,0.786320679842471,19.3153327457055,25.6731871345893
"IGproject0863","Anthidium","manicatum","female",1977,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",3.981,3.573,9.172,2.869,"Megachilidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Anthidium manicatum",18.4161729250414,0.786320679842471,19.3153327457055,25.6731871345893
